cellid,donor_sex_label,region_label,subclass_label,class_label,layer_label
2815,F,ENT,L6b/CT ENT,Glutamatergic,L6
2816,M,VIS,L5 PT CTX,Glutamatergic,L5
2817,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2818,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2819,M,VIS,L5 PT CTX,Glutamatergic,L5
2820,M,RSP,Vip,GABAergic,other
2821,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2822,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2823,F,ENT,Vip,GABAergic,other
2824,F,RSP,L4 RSP-ACA,Glutamatergic,L4
2825,F,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2826,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2827,M,VIS,L6 IT CTX,Glutamatergic,L6
2828,M,VIS,L5 IT CTX,Glutamatergic,L5
2829,F,VIS,L6 IT CTX,Glutamatergic,L6
2830,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2831,M,VIS,L6 CT CTX,Glutamatergic,L6
2832,M,VIS,L6 IT CTX,Glutamatergic,L6
2833,M,VIS,L6 CT CTX,Glutamatergic,L6
2834,M,VIS,L5 IT CTX,Glutamatergic,L5
2835,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2836,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2837,M,VIS,Sst,GABAergic,other
2838,F,VIS,Lamp5,GABAergic,other
2839,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2840,M,ENT,L6b CTX,Glutamatergic,L6
2841,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2842,M,ENT,L3 IT ENT,Glutamatergic,L3
2843,M,VIS,L5 IT CTX,Glutamatergic,L5
2844,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2845,M,VIS,Lamp5,GABAergic,other
2846,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2847,F,ENT,Pvalb,GABAergic,other
2848,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2849,M,RSP,Sst,GABAergic,other
2850,M,VIS,L5 PT CTX,Glutamatergic,L5
2851,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2852,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2853,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2854,M,VIS,L6 CT CTX,Glutamatergic,L6
2855,F,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2856,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2857,F,ENT,L3 IT ENT,Glutamatergic,L3
2858,F,ENT,L3 IT ENT,Glutamatergic,L3
2859,F,RSP,L5 IT CTX,Glutamatergic,L5
2860,M,VIS,L6 CT CTX,Glutamatergic,L6
2861,M,VIS,Sncg,GABAergic,other
2862,M,VIS,Pvalb,GABAergic,other
2863,M,VIS,Lamp5,GABAergic,other
2864,M,ENT,L2/3 IT PPP,Glutamatergic,L2/3
2865,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2866,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2867,F,ENT,L2 IT ENTl,Glutamatergic,L2
2868,F,ENT,L6b/CT ENT,Glutamatergic,L6
2869,F,ENT,L3 IT ENT,Glutamatergic,L3
2870,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2871,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2872,F,ENT,L3 IT ENT,Glutamatergic,L3
2873,F,ENT,L6b/CT ENT,Glutamatergic,L6
2874,F,ENT,L3 IT ENT,Glutamatergic,L3
2875,M,ENT,L2 IT ENTl,Glutamatergic,L2
2876,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2877,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2878,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2879,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2880,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2881,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2882,M,VIS,Sst,GABAergic,other
2883,M,VIS,L6 CT CTX,Glutamatergic,L6
2884,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2885,M,RSP,L5/6 NP CTX,Glutamatergic,L5/6
2886,M,ENT,L6b CTX,Glutamatergic,L6
2887,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2888,M,RSP,L5 IT CTX,Glutamatergic,L5
2889,M,VIS,L6 IT CTX,Glutamatergic,L6
2890,M,ENT,Lamp5,GABAergic,other
2891,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2892,F,ENT,L6b/CT ENT,Glutamatergic,L6
2893,M,ENT,L6b/CT ENT,Glutamatergic,L6
2894,M,ENT,L3 IT ENT,Glutamatergic,L3
2895,M,VIS,L6 IT CTX,Glutamatergic,L6
2896,M,RSP,L6 CT CTX,Glutamatergic,L6
2897,F,ENT,L3 IT ENT,Glutamatergic,L3
2898,M,ENT,L2 IT ENTl,Glutamatergic,L2
2899,F,RSP,L4 RSP-ACA,Glutamatergic,L4
2900,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2901,F,RSP,L6 CT CTX,Glutamatergic,L6
2902,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2903,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2904,M,VIS,Vip,GABAergic,other
2905,M,VIS,Lamp5,GABAergic,other
2906,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2907,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2908,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2909,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2910,M,ENT,L2/3 IT CTX,Glutamatergic,L2/3
2911,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2912,M,ENT,L3 IT ENT,Glutamatergic,L3
2913,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2914,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2915,M,RSP,L5 IT CTX,Glutamatergic,L5
2916,M,VIS,L6 CT CTX,Glutamatergic,L6
2917,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2918,M,RSP,Lamp5,GABAergic,other
2919,M,VIS,L5 IT CTX,Glutamatergic,L5
2920,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2921,M,ENT,L6b/CT ENT,Glutamatergic,L6
2922,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2923,M,VIS,L6 CT CTX,Glutamatergic,L6
2924,M,ENT,L2 IT ENTl,Glutamatergic,L2
2925,F,VIS,L5 IT CTX,Glutamatergic,L5
2926,F,ENT,L2/3 IT CTX,Glutamatergic,L2/3
2927,M,ENT,L2/3 IT RHP,Glutamatergic,L2/3
2928,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2929,M,RSP,L6 IT CTX,Glutamatergic,L6
2930,M,VIS,L6 CT CTX,Glutamatergic,L6
2931,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2932,M,VIS,L5 IT CTX,Glutamatergic,L5
2933,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2934,M,VIS,Oligo,Non-Neuronal,other
2935,M,VIS,L6 IT CTX,Glutamatergic,L6
2936,F,RSP,L6 CT CTX,Glutamatergic,L6
2937,M,VIS,L6 IT CTX,Glutamatergic,L6
2938,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2939,F,ENT,L2/3 IT PPP,Glutamatergic,L2/3
2940,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2941,F,VIS,L6 IT CTX,Glutamatergic,L6
2942,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2943,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2944,M,VIS,L5 IT CTX,Glutamatergic,L5
2945,M,VIS,Sst,GABAergic,other
2946,M,VIS,L6 CT CTX,Glutamatergic,L6
2947,M,VIS,L6 CT CTX,Glutamatergic,L6
2948,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2949,M,ENT,L6b/CT ENT,Glutamatergic,L6
2950,M,VIS,L6 IT CTX,Glutamatergic,L6
2951,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2952,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2953,F,ENT,L6b/CT ENT,Glutamatergic,L6
2954,M,VIS,Lamp5,GABAergic,other
2955,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2956,M,VIS,L6 CT CTX,Glutamatergic,L6
2957,F,ENT,L2 IT ENTl,Glutamatergic,L2
2958,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2959,M,VIS,Lamp5,GABAergic,other
2960,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2961,F,VIS,Sst,GABAergic,other
2962,M,VIS,L5 PT CTX,Glutamatergic,L5
2963,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2964,M,VIS,L6 CT CTX,Glutamatergic,L6
2965,M,ENT,L6b/CT ENT,Glutamatergic,L6
2966,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2967,M,VIS,L5 PT CTX,Glutamatergic,L5
2968,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2969,M,RSP,L5 IT CTX,Glutamatergic,L5
2970,M,VIS,L6 CT CTX,Glutamatergic,L6
2971,F,RSP,L6 IT CTX,Glutamatergic,L6
2972,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2973,M,RSP,L6 CT CTX,Glutamatergic,L6
2974,M,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2975,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2976,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2977,M,VIS,Sst,GABAergic,other
2978,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2979,M,VIS,Pvalb,GABAergic,other
2980,M,VIS,Sst,GABAergic,other
2981,M,VIS,L5 IT CTX,Glutamatergic,L5
2982,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2983,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2984,M,VIS,L6b CTX,Glutamatergic,L6
2985,M,RSP,Sst,GABAergic,other
2986,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2987,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2988,M,ENT,L3 IT ENT,Glutamatergic,L3
2989,M,VIS,L6 IT CTX,Glutamatergic,L6
2990,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2991,M,VIS,L5 IT CTX,Glutamatergic,L5
2992,M,VIS,L6 CT CTX,Glutamatergic,L6
2993,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2994,M,VIS,L6 CT CTX,Glutamatergic,L6
2995,M,VIS,L6 IT CTX,Glutamatergic,L6
2996,M,RSP,Astro,Non-Neuronal,other
2997,F,ENT,L6b/CT ENT,Glutamatergic,L6
2998,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2999,M,VIS,Lamp5,GABAergic,other
3000,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
